Acquisition Year,Catalog No,Categories,Category,Collection,Collector,Country,Culture,Curatorial Notes,Date,Dimensions,Donor,Exhibition History,Hall,Keywords,Locale,Material,Period,Publication History,Region,Regions,Subject,Technique,Thumb URL,Title
1898 [EXPEDITION],65 / 1719,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:14.4 W:13.4 BAND L:67 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"COTTON, WOOL",,,,,,PLAIN WEAVE WITH EMBROIDERY,https://anthro.amnh.org/images/preview/65/65_1719.jpg,POUCH
1898 [EXPEDITION],65 / 1720,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:28.5 W:21.7 BAND L:58 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,WOOL,,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,RIBBON: DOUBLE WATER GOURD; MAIN FIELD: COW TRIPE,CONTINUOUS SUPPLEMENTARY WEFTS WITH POSITIVE AND NEGATIVE FACES,https://anthro.amnh.org/images/preview/65/65_1720.jpg,POUCH
1898 [EXPEDITION],65 / 1721,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:105 W:1.8 FRINGE L:13 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,WARP PATTERNED W/ POSITIVE & NEGATIVE FACES (1 & 2 & 3 WARPS X 1 & 3 & 5 WEFTS),https://anthro.amnh.org/images/preview/65/65_1721.jpg,RIBBON
1898 [EXPEDITION],65 / 1722,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:21.4 W:20.6 BAND L:59.5 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,MAIN FIELD: FROG; RIBBON: SERPENT UIPO,CONTINUOUS SUPPLEMENTARY WEFTS WITH POSITIVE AND NEGATIVE FACES,https://anthro.amnh.org/images/preview/65/65_1722.jpg,RIBBON
1898 [EXPEDITION],65 / 1723,"COSTUME, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:261 W:8 FRINGE L:20 (in CM),"LUMHOLTZ, CARL, DR.",,,GIRDLE,,WOOL,,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,VINE WHICH BEARS EDIBLE FRUIT,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1 WP X 1 & 2 & 3 & 4 WFS),https://anthro.amnh.org/images/preview/65/65_1723.jpg,GIRDLE
1898 [EXPEDITION],65 / 1724,"COSTUME, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:252 W:7.5 PLAIT L:25 (in CM),"LUMHOLTZ, CARL, DR.",,,GIRDLE,,WOOL,,,,,,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1 WP X 1 AND 4 WFS),https://anthro.amnh.org/images/preview/65/65_1724.jpg,GIRDLE
1898 [EXPEDITION],65 / 1725,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:85 W:2.3 FRINGE L:11 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1WP X 1 & 3 & 6 WFS),https://anthro.amnh.org/images/preview/65/65_1725.jpg,RIBBON
1898 [EXPEDITION],65 / 1726,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:100 W:2.5 FRINGE L:10 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,SERPENT KALALA WITH DOUBLE WATER GOURDS,WARP PATTERNED EITH POSITIVE - NEGATIVE FACES (2+ WARPS X 1 WEFT),https://anthro.amnh.org/images/preview/65/65_1726.jpg,RIBBON
1898 [EXPEDITION],65 / 1727,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:82 W:1.8 FRINGE L:9 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1X1),https://anthro.amnh.org/images/preview/65/65_1727.jpg,"RIBBON, NARROW"
1898 [EXPEDITION],65 / 1728,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:81 W:2.7 FRINGE L:12 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1 WP X 1&2&3 WFS),https://anthro.amnh.org/images/preview/65/65_1728.jpg,RIBBON
1898 [EXPEDITION],65 / 1729,"COSTUME, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:33 W:6.5 FRINGE L:8 (in CM),"LUMHOLTZ, CARL, DR.",,,GIRDLE,,WOOL,,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,"RATTLESNAKE; CENT. BAND,GOD'S EYE & DOUBLE WATER GOURD",DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1WP X 1WF AND 2WF X 2.5 & 6WPS),https://anthro.amnh.org/images/preview/65/65_1729.jpg,GIRDLE
1898 [EXPEDITION],65 / 1730,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:42 W:3.7 FRINGE L:11 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,LILY,DOUBLECLOTH WITH POSITVE/NEGATIVE FACES (1&2 WPS X 1&2 WFS),https://anthro.amnh.org/images/preview/65/65_1730.jpg,RIBBON
1898 [EXPEDITION],65 / 1731,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:92 W:2.5 FRINGE L:11 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,SCORPION,"DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1WP X 1, 2 AND MORE WFS)",https://anthro.amnh.org/images/preview/65/65_1731.jpg,RIBBON
1898 [EXPEDITION],65 / 1732,"COSTUME, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:260 W:8.5 FRINGEL:21 (in CM),"LUMHOLTZ, CARL, DR.",,,GIRDLE,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,BORDER: FIRE STEEL; MAIN FIELD: DOG,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1 WP & 2 WPS X 2 WFS),https://anthro.amnh.org/images/preview/65/65_1732.jpg,GIRDLE
1898 [EXPEDITION],65 / 1733,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:23.3 W:27.8 BAND L (WITH FRINGE) :63 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"COTTON, WOOL",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,COMB & FLOWER,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1&2 WPS X 1&2 WFS),https://anthro.amnh.org/images/preview/65/65_1733.jpg,POUCH
1898 [EXPEDITION],65 / 1734,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:94 W:3.5 FRINGE L:15 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1 & 2 WPS X 1 & 2 & 3 WFS),https://anthro.amnh.org/images/preview/65/65_1734.jpg,RIBBON
1898 [EXPEDITION],65 / 1735,"COSTUME, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:207 W:8 FRINGE L:11 (in CM),"LUMHOLTZ, CARL, DR.",,,GIRDLE,,"WOOL, COTTON",,,,,,DOUBLE CLOTH WITH POSITIVE/NEGATIVE FACES (1WP & 2WPS X 1 & 2 & 4 & 8 WFS),https://anthro.amnh.org/images/preview/65/65_1735.jpg,GIRDLE
1898 [EXPEDITION],65 / 1737,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L: 13.5 W:14 H:45.5 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,,"WOOD, PIGMENT",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1737.jpg,IDOL
1898 [EXPEDITION],65 / 1738,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:84 W:3.9 FRINGE L:9 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1WP X 1&3&5 WFS),https://anthro.amnh.org/images/preview/65/65_1738.jpg,RIBBON
1898 [EXPEDITION],65 / 1739,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:96.4 W:5 FRINGE L:9.5 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1WP X 1&2&4 WFS),https://anthro.amnh.org/images/preview/65/65_1739.jpg,RIBBON
1898 [EXPEDITION],65 / 1740,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:80 W:5 FRINGE L:13 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1 WP X 1 & 2 WFS),https://anthro.amnh.org/images/preview/65/65_1740.jpg,RIBBON
1898 [EXPEDITION],65 / 1741,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,CORA/HUICHOL?,,Late 1800s,L:32 W:3.1 FRINGE L:12 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"CLOTH (WOOL, COTTON)",,,,,MARKINGS ON THE HEAD OF A SERPENT,PLAIN WEAVE DOUBLE CLOTH WARP PATTERNED WITH POSITIVE AND NEGATIVE FACES,https://anthro.amnh.org/images/preview/65/65_1741.jpg,RIBBON
1898 [EXPEDITION],65 / 1742,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:78 W:1.7 FRINGE L:3.5 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,SERPENT HATSI; DOUBLE WATER GOURDS,WARP PATTERNED W/ POSITIVE & NEGATIVE FACES (1 & 2 & 3 WARPS X 1 & 2 & 3 WEFTS),https://anthro.amnh.org/images/preview/65/65_1742.jpg,"RIBBON, NARROW"
1898 [EXPEDITION],65 / 1743 A,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:10.7 W:8.7 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"WOOL, COTTON",,,,,,PLAINWEAVE WITH EMBROIDERY (1X1),https://anthro.amnh.org/images/preview/65/65_1743A.jpg,"POUCH, PART OF SET"
1898 [EXPEDITION],65 / 1743 C,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:10 W:8.9 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,FIRE STEEL,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1X1),https://anthro.amnh.org/images/preview/65/65_1743C.jpg,"POUCH, PART OF SET"
1898 [EXPEDITION],65 / 1743 D,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:11.2 W:9 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,LIGHTNING & PLEIADES,PLAINWEAVE WITH EMBROIDERY (1 FACE) & CONTINUOUS SUPPLEMETARY WARPS (1 FACE)...,https://anthro.amnh.org/images/preview/65/65_1743D.jpg,"POUCH, PART OF SET"
1898 [EXPEDITION],65 / 1743 E,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:11.3 W:8.3 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"WOOL, COTTON",,,,,,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1X1),https://anthro.amnh.org/images/preview/65/65_1743E.jpg,"POUCH, PART OF SET"
1898 [EXPEDITION],65 / 1743 F,"CONTAINERS, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:8.3 W:7.8 (in CM),"LUMHOLTZ, CARL, DR.",,,POUCH,,"WOOL, COTTON",,,,,,"EMBROIDERY, PLAINWEAVE (1X1); CONTINUOUS SUPPLEMENTARY WFS (1+3+5WPS X 1+2WFS)",https://anthro.amnh.org/images/preview/65/65_1743F.jpg,"POUCH, PART OF SET"
1898 [EXPEDITION],65 / 1749,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:11.7 W:6.2 H:0.6 (in CM),"LUMHOLTZ, CARL, DR.",,,COSTUME,,"CANE, YARN",,,,,,,https://anthro.amnh.org/images/preview/65/65_1749.jpg,OBJECT OF DRESS
1898 [EXPEDITION],65 / 1752,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:59.5 W:5 H:3 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW, CORD",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1752.jpg,ARROW
1898 [EXPEDITION],65 / 1753,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:63.5 W:7.1 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1753.jpg,ARROW
1898 [EXPEDITION],65 / 1754,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:63.5 W:10 H:4.8 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1754.jpg,ARROW
1898 [EXPEDITION],65 / 1755,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:58.2 W:5.3 H:1.5 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW, YARN",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1755.jpg,ARROW
1898 [EXPEDITION],65 / 1756,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:58.5 W:3.5 H:2.4 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1756.jpg,ARROW
1898 [EXPEDITION],65 / 1757,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:67.5 W:10 H:4.5 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW FORESHAFT,,,,,,,,,https://anthro.amnh.org/images/preview/65/65_1757.jpg,BUNDLE OF ARROW FORESHAFTS
1898 [EXPEDITION],65 / 1758,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:66 W:4 H:3.5 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW FORESHAFT,,,,,,,,,https://anthro.amnh.org/images/preview/65/65_1758.jpg,BUNDLE OF FORESHAFTS (ARROWS)
1898 [EXPEDITION],65 / 1759,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,,"LUMHOLTZ, CARL, DR.",,,FEATHER,,"FEATHER, STRING",,,,,,,https://anthro.amnh.org/images/preview/65/65_1759.jpg,STRING OF COLORED FEATHERS
1898 [EXPEDITION],65 / 1760,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:34.3 W:2.5 H:1 (in CM),"LUMHOLTZ, CARL, DR.",,,CEREMONIAL ARROW,,"CANE, WOOD, FEATHER, PIGMENT, SINEW",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1760.jpg,ARROW OF GREAT GRANDFATHER DEER TAIL
1898 [EXPEDITION],65 / 1761,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:50.5 W:11 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,CEREMONIAL ARROW,,"CANE, WOOD, FEATHER, SINEW, CORD, PIGMENT, ??",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1761.jpg,ARROW OF OTEGANAKE
1898 [EXPEDITION],65 / 1762,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:58 W:10 H:2.5 (in CM),"LUMHOLTZ, CARL, DR.",,,ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW, CORD, ??",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1762.jpg,ARROW
1898 [EXPEDITION],65 / 1764,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:53 W:13 H:2 (in CM),"LUMHOLTZ, CARL, DR.",,,CEREMONIAL ARROW,,"CANE, WOOD, PIGMENT, FEATHER, SINEW, CORD, ??",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1764.jpg,ARROW OF GRANDFATHER FIRE
1898 [EXPEDITION],65 / 1765,,WEAPONS AND AMMUNITION,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:58.3 W:13 H:3.5 (in CM),"LUMHOLTZ, CARL, DR.",,,CEREMONIAL ARROW,,"CANE, WOOD, PIGMENT, FEATHER, CORD, SINEW, ??",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1765.jpg,ARROW OF GUAN
1898 [EXPEDITION],65 / 1766,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,IN BAG) L:20 W:12 H:3 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,,"CORD, ??",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1766.jpg,SHELL
1898 [EXPEDITION],65 / 1766 A,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,,"LUMHOLTZ, CARL, DR.",,,SHELL,,"CORD, SHELL",,,,,,,https://anthro.amnh.org/images/preview/65/65_1766A.jpg,SHELL
1898 [EXPEDITION],65 / 1766 B,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,,"LUMHOLTZ, CARL, DR.",,,SHELL,,"CORD, SHELL",,,,,,,https://anthro.amnh.org/images/preview/65/65_1766B.jpg,SHELL
1898 [EXPEDITION],65 / 1767,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:102 W:3 FRINGE L:10 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,FLOWER TOTOWALI,WARP PATTERNED WITH POSITIVE AND NEGATIVE FACES (1 WARP X 1 & 2 & 4 & 6 WEFTS),https://anthro.amnh.org/images/preview/65/65_1767.jpg,RIBBON
1898 [EXPEDITION],65 / 1768,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:241 W:2.3 FRINGE L:9 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,,,,,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1X1),https://anthro.amnh.org/images/preview/65/65_1768.jpg,RIBBON
1898 [EXPEDITION],65 / 1769,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:86 W:2 FRINGE L:8 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,FIRE STEEL,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1 WP X 1 AND 3 WFS),https://anthro.amnh.org/images/preview/65/65_1769.jpg,RIBBON
1898 [EXPEDITION],65 / 1771,"COSTUME, TEXTILE",,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:68 W:3.5 FRINGE:10 (in CM),"LUMHOLTZ, CARL, DR.",,,GIRDLE,,"WOOL, COTTON",,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,SERPENT KALALA W DOUBLE WATER GOURDS,DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1X1),https://anthro.amnh.org/images/preview/65/65_1771.jpg,GIRDLE
1898 [EXPEDITION],65 / 1772,,TEXTILE,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:105 W:5.5 FRINGE L:13 (in CM),"LUMHOLTZ, CARL, DR.",,,RIBBON,,WOOL,,"• DECORATIVE ART OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1904",,,"PLANT W STALK, LEAVES & FLOWERS",DOUBLECLOTH WITH POSITIVE/NEGATIVE FACES (1 WP X 1 & 3 & 4 WFS),https://anthro.amnh.org/images/preview/65/65_1772.jpg,RIBBON
1898 [EXPEDITION],65 / 1773,,,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:31 W:6 H:1.5 (in CM),"LUMHOLTZ, CARL, DR.",,,CEREMONIAL PLUME (SHAMAN),,"FEATHER, WOOD, YARN, TAIL (RATTLESNAKE)",,"• SYMBOLISM OF THE HUICHOL INDIANS. LUMHOLTZ, CARL. MEMOIRS. Volume 3. 1900",,,,,https://anthro.amnh.org/images/preview/65/65_1773.jpg,SHAMAN'S PLUME OF THE SUN
1898 [EXPEDITION],65 / 1774,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:46 W:12 H:12 (in CM),"LUMHOLTZ, CARL, DR.",,,BASKET,,PLANT FIBER,,,,,,,https://anthro.amnh.org/images/preview/65/65_1774.jpg,BASKET
1898 [EXPEDITION],65 / 1775 B,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ETHNOGRAPHIC COLLECTION,,MEXICO,,,Late 1800s,L:68 W:10 H:6 (in CM),"LUMHOLTZ, CARL, DR.",,,QUIVER,,,,,,,,,https://anthro.amnh.org/images/preview/65/65_1775B.jpg,QUIVER
